CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,GenderIndex,Geography_France,Geography_Germany,features_raw,features
567.0,54.0,9.0,96402.96,1.0,0.0,0.0,52035.29,1.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[567.0,54.0,9.0,96402.96,1.0,52035.29])","[-0.834946569980806,1.2072421837188518,1.3667198157094562,0.229316123637345,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-0.8530413790582928,-1.0020439117270565,0.0,0.0]"
583.0,48.0,3.0,91246.53,1.0,1.0,0.0,60017.46,1.0,0.0,0.0,0.0,"[583.0,48.0,3.0,91246.53,1.0,1.0,0.0,60017.46,0.0,0.0,0.0]","[-0.6724142733022994,0.6415945878104629,-0.7037287559486252,0.14483852945690315,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.7145605261823508,-1.0020439117270565,0.0,0.0]"
565.0,47.0,10.0,139756.12,1.0,1.0,0.0,165849.49,1.0,1.0,0.0,0.0,"[565.0,47.0,10.0,139756.12,1.0,1.0,0.0,165849.49,1.0,0.0,0.0]","[-0.8552631070656193,0.547319988492398,1.71179457765247,0.9395692749299558,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.121495305250991,0.9978367626780669,0.0,0.0]"
711.0,42.0,3.0,177626.77,3.0,0.0,1.0,16392.72,1.0,0.0,0.0,0.0,"[711.0,42.0,3.0,177626.77,3.0,0.0,1.0,16392.72,0.0,0.0,0.0]","[0.6278441001257525,0.07594699190207396,-0.7037287559486252,1.5600026759553831,2.2596375296027857,-1.522181565762243,1.097616608426526,-1.4713962239551646,-1.0020439117270565,0.0,0.0]"
664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,1.0,0.0,0.0,0.0,"[664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,0.0,0.0,0.0]","[0.1504054786326397,1.2072421837188518,1.0216450537664428,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.067197116496414,-1.0020439117270565,0.0,0.0]"
664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,1.0,0.0,0.0,0.0,"[664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,0.0,0.0,0.0]","[0.1504054786326397,1.2072421837188518,1.0216450537664428,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.067197116496414,-1.0020439117270565,0.0,0.0]"
664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,1.0,0.0,0.0,0.0,"[664.0,54.0,8.0,0.0,1.0,1.0,1.0,162719.69,0.0,0.0,0.0]","[0.1504054786326397,1.2072421837188518,1.0216450537664428,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.067197116496414,-1.0020439117270565,0.0,0.0]"
518.0,50.0,4.0,0.0,1.0,0.0,0.0,107112.25,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[518.0,50.0,4.0,1.0,107112.25])","[-1.3327017285587321,0.8301437864465926,-0.35865399400561154,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.10247628025166201,-1.0020439117270565,0.0,0.0]"
741.0,52.0,1.0,171236.3,2.0,0.0,0.0,21834.4,1.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[741.0,52.0,1.0,171236.3,2.0,21834.4])","[0.9325921563979522,1.0186929850827222,-1.3938782798346523,1.455307851962371,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.3769897546018488,-1.0020439117270565,0.0,0.0]"
741.0,52.0,1.0,171236.3,2.0,0.0,0.0,21834.4,1.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[741.0,52.0,1.0,171236.3,2.0,21834.4])","[0.9325921563979522,1.0186929850827222,-1.3938782798346523,1.455307851962371,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.3769897546018488,-1.0020439117270565,0.0,0.0]"
547.0,42.0,1.0,142703.4,1.0,1.0,0.0,86207.49,1.0,1.0,0.0,0.0,"[547.0,42.0,1.0,142703.4,1.0,1.0,0.0,86207.49,1.0,0.0,0.0]","[-1.038111940828939,0.07594699190207396,-1.3938782798346523,0.9878544497071043,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.2601956490566434,0.9978367626780669,0.0,0.0]"
475.0,40.0,7.0,160818.08,1.0,0.0,1.0,169642.13,1.0,0.0,0.0,0.0,"[475.0,40.0,7.0,160818.08,1.0,0.0,1.0,169642.13,0.0,0.0,0.0]","[-1.7695072758822183,-0.11260220673405569,0.6765702918234291,1.2846265547775821,-0.7533367921066616,-1.522181565762243,1.097616608426526,1.1872929544931663,-1.0020439117270565,0.0,0.0]"
645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,1.0,0.0,0.0,"[645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,0.0,0.0]","[-0.04260162367308675,1.678615180309176,1.0216450537664428,0.6432639204326848,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.7541980470565448,0.9978367626780669,0.0,0.0]"
645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,1.0,0.0,0.0,"[645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,0.0,0.0]","[-0.04260162367308675,1.678615180309176,1.0216450537664428,0.6432639204326848,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.7541980470565448,0.9978367626780669,0.0,0.0]"
645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,1.0,0.0,0.0,"[645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,0.0,0.0]","[-0.04260162367308675,1.678615180309176,1.0216450537664428,0.6432639204326848,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.7541980470565448,0.9978367626780669,0.0,0.0]"
645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,1.0,0.0,0.0,"[645.0,59.0,8.0,121669.93,2.0,0.0,0.0,91.75,1.0,0.0,0.0]","[-0.04260162367308675,1.678615180309176,1.0216450537664428,0.6432639204326848,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.7541980470565448,0.9978367626780669,0.0,0.0]"
640.0,47.0,6.0,89799.46,2.0,0.0,1.0,13783.77,1.0,1.0,0.0,0.0,"[640.0,47.0,6.0,89799.46,2.0,0.0,1.0,13783.77,1.0,0.0,0.0]","[-0.09339296638512003,0.547319988492398,0.3314955298804156,0.12113123735545096,0.7531503687480621,-1.522181565762243,1.097616608426526,-1.5166583044559168,0.9978367626780669,0.0,0.0]"
577.0,51.0,2.0,108867.0,1.0,0.0,0.0,140800.66,1.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[577.0,51.0,2.0,108867.0,1.0,140800.66])","[-0.7333638845567394,0.9244183857646574,-1.0488035178916386,0.4335140111232203,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.6869288475152524,-1.0020439117270565,0.0,0.0]"
577.0,51.0,2.0,108867.0,1.0,0.0,0.0,140800.66,1.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[577.0,51.0,2.0,108867.0,1.0,140800.66])","[-0.7333638845567394,0.9244183857646574,-1.0488035178916386,0.4335140111232203,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.6869288475152524,-1.0020439117270565,0.0,0.0]"
723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,1.0,0.0,0.0,"[723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,0.0,0.0]","[0.7497433226346324,0.7358691871285278,-1.7389530417776657,1.1705592023385931,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.3819484393774701,0.9978367626780669,0.0,0.0]"
723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,1.0,0.0,0.0,"[723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,0.0,0.0]","[0.7497433226346324,0.7358691871285278,-1.7389530417776657,1.1705592023385931,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.3819484393774701,0.9978367626780669,0.0,0.0]"
723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,1.0,0.0,0.0,"[723.0,49.0,0.0,153855.52,1.0,1.0,1.0,180862.26,1.0,0.0,0.0]","[0.7497433226346324,0.7358691871285278,-1.7389530417776657,1.1705592023385931,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.3819484393774701,0.9978367626780669,0.0,0.0]"
653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,1.0,0.0,0.0,0.0,"[653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,0.0,0.0,0.0]","[0.038664524666166496,-0.01832760741599087,-1.3938782798346523,0.36334758913369036,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.493366709685498,-1.0020439117270565,0.0,0.0]"
653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,1.0,0.0,0.0,0.0,"[653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,0.0,0.0,0.0]","[0.038664524666166496,-0.01832760741599087,-1.3938782798346523,0.36334758913369036,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.493366709685498,-1.0020439117270565,0.0,0.0]"
653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,1.0,0.0,0.0,0.0,"[653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,0.0,0.0,0.0]","[0.038664524666166496,-0.01832760741599087,-1.3938782798346523,0.36334758913369036,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.493366709685498,-1.0020439117270565,0.0,0.0]"
653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,1.0,0.0,0.0,0.0,"[653.0,41.0,1.0,104584.11,1.0,1.0,0.0,15126.32,0.0,0.0,0.0]","[0.038664524666166496,-0.01832760741599087,-1.3938782798346523,0.36334758913369036,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.493366709685498,-1.0020439117270565,0.0,0.0]"
803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,1.0,0.0,0.0,"[803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,0.0,0.0]","[1.562404806027165,0.8301437864465926,1.0216450537664428,0.2583149484744964,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-1.3661840715339888,0.9978367626780669,0.0,0.0]"
803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,1.0,0.0,0.0,"[803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,0.0,0.0]","[1.562404806027165,0.8301437864465926,1.0216450537664428,0.2583149484744964,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-1.3661840715339888,0.9978367626780669,0.0,0.0]"
803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,1.0,0.0,0.0,"[803.0,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,1.0,0.0,0.0]","[1.562404806027165,0.8301437864465926,1.0216450537664428,0.2583149484744964,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-1.3661840715339888,0.9978367626780669,0.0,0.0]"
560.0,47.0,1.0,0.0,1.0,0.0,0.0,128882.66,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[560.0,47.0,1.0,1.0,128882.66])","[-0.9060544497776525,0.547319988492398,-1.3938782798346523,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.48016617463613853,-1.0020439117270565,0.0,0.0]"
560.0,47.0,1.0,0.0,1.0,0.0,0.0,128882.66,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[560.0,47.0,1.0,1.0,128882.66])","[-0.9060544497776525,0.547319988492398,-1.3938782798346523,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.48016617463613853,-1.0020439117270565,0.0,0.0]"
766.0,27.0,5.0,126285.73,1.0,1.0,0.0,177614.17,1.0,0.0,0.0,0.0,"[766.0,27.0,5.0,126285.73,1.0,1.0,0.0,177614.17,0.0,0.0,0.0]","[1.1865488699581186,-1.3381719978688984,-0.01357923206259799,0.7188843941360189,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.325598064301793,-1.0020439117270565,0.0,0.0]"
766.0,27.0,5.0,126285.73,1.0,1.0,0.0,177614.17,1.0,0.0,0.0,0.0,"[766.0,27.0,5.0,126285.73,1.0,1.0,0.0,177614.17,0.0,0.0,0.0]","[1.1865488699581186,-1.3381719978688984,-0.01357923206259799,0.7188843941360189,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.325598064301793,-1.0020439117270565,0.0,0.0]"
768.0,47.0,5.0,104552.61,1.0,1.0,0.0,48137.08,1.0,1.0,0.0,0.0,"[768.0,47.0,5.0,104552.61,1.0,1.0,0.0,48137.08,1.0,0.0,0.0]","[1.2068654070429319,0.547319988492398,-0.01357923206259799,0.36283152584636097,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.920670538232994,0.9978367626780669,0.0,0.0]"
630.0,55.0,2.0,0.0,1.0,1.0,1.0,106202.07,1.0,0.0,0.0,0.0,"[630.0,55.0,2.0,0.0,1.0,1.0,1.0,106202.07,0.0,0.0,0.0]","[-0.19497565180918658,1.3015167830369168,-1.0488035178916386,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.08668577432775612,-1.0020439117270565,0.0,0.0]"
765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,1.0,0.0,0.0,"[765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,0.0,0.0]","[1.176390601415712,0.45304538917433324,1.0216450537664428,0.6075973940936228,0.7531503687480621,-1.522181565762243,1.097616608426526,1.1396511428429907,0.9978367626780669,0.0,0.0]"
765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,1.0,0.0,0.0,"[765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,0.0,0.0]","[1.176390601415712,0.45304538917433324,1.0216450537664428,0.6075973940936228,0.7531503687480621,-1.522181565762243,1.097616608426526,1.1396511428429907,0.9978367626780669,0.0,0.0]"
765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,1.0,0.0,0.0,"[765.0,46.0,8.0,119492.88,2.0,0.0,1.0,166896.01,1.0,0.0,0.0]","[1.176390601415712,0.45304538917433324,1.0216450537664428,0.6075973940936228,0.7531503687480621,-1.522181565762243,1.097616608426526,1.1396511428429907,0.9978367626780669,0.0,0.0]"
685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,1.0,0.0,0.0,"[685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,0.0,0.0]","[0.3637291180231795,-0.7725244019605094,-1.3938782798346523,-1.3500498587716774,2.2596375296027857,-1.522181565762243,1.097616608426526,-0.5375393747830868,0.9978367626780669,0.0,0.0]"
685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,1.0,0.0,0.0,"[685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,0.0,0.0]","[0.3637291180231795,-0.7725244019605094,-1.3938782798346523,-1.3500498587716774,2.2596375296027857,-1.522181565762243,1.097616608426526,-0.5375393747830868,0.9978367626780669,0.0,0.0]"
685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,1.0,0.0,0.0,"[685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,0.0,0.0]","[0.3637291180231795,-0.7725244019605094,-1.3938782798346523,-1.3500498587716774,2.2596375296027857,-1.522181565762243,1.097616608426526,-0.5375393747830868,0.9978367626780669,0.0,0.0]"
685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,1.0,0.0,0.0,"[685.0,33.0,1.0,0.0,3.0,0.0,1.0,70221.13,1.0,0.0,0.0]","[0.3637291180231795,-0.7725244019605094,-1.3938782798346523,-1.3500498587716774,2.2596375296027857,-1.522181565762243,1.097616608426526,-0.5375393747830868,0.9978367626780669,0.0,0.0]"
720.0,64.0,3.0,45752.78,2.0,1.0,0.0,79623.28,1.0,0.0,0.0,0.0,"[720.0,64.0,3.0,45752.78,2.0,1.0,0.0,79623.28,0.0,0.0,0.0]","[0.7192685170074125,2.1499881768995,-0.7037287559486252,-0.6004838253983882,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.37442361166760096,-1.0020439117270565,0.0,0.0]"
619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,1.0,0.0,0.0,"[619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,0.0,0.0]","[-0.3067166057756598,-0.8667990012785743,-0.35865399400561154,1.5236220163244263,0.7531503687480621,0.6568705569879226,1.097616608426526,1.241946793087819,0.9978367626780669,0.0,0.0]"
619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,1.0,0.0,0.0,"[619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,0.0,0.0]","[-0.3067166057756598,-0.8667990012785743,-0.35865399400561154,1.5236220163244263,0.7531503687480621,0.6568705569879226,1.097616608426526,1.241946793087819,0.9978367626780669,0.0,0.0]"
619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,1.0,0.0,0.0,"[619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,0.0,0.0]","[-0.3067166057756598,-0.8667990012785743,-0.35865399400561154,1.5236220163244263,0.7531503687480621,0.6568705569879226,1.097616608426526,1.241946793087819,0.9978367626780669,0.0,0.0]"
619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,1.0,0.0,0.0,"[619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,0.0,0.0]","[-0.3067166057756598,-0.8667990012785743,-0.35865399400561154,1.5236220163244263,0.7531503687480621,0.6568705569879226,1.097616608426526,1.241946793087819,0.9978367626780669,0.0,0.0]"
619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,1.0,0.0,0.0,"[619.0,32.0,4.0,175406.13,2.0,1.0,1.0,172792.43,1.0,0.0,0.0]","[-0.3067166057756598,-0.8667990012785743,-0.35865399400561154,1.5236220163244263,0.7531503687480621,0.6568705569879226,1.097616608426526,1.241946793087819,0.9978367626780669,0.0,0.0]"
702.0,60.0,5.0,138597.54,2.0,1.0,1.0,41536.59,1.0,1.0,0.0,0.0,"[702.0,60.0,5.0,138597.54,2.0,1.0,1.0,41536.59,1.0,0.0,0.0]","[0.5364196832440926,1.7728897796272407,-0.01357923206259799,0.9205883033923659,0.7531503687480621,0.6568705569879226,1.097616608426526,-1.0351809388632898,0.9978367626780669,0.0,0.0]"
576.0,40.0,9.0,0.0,2.0,1.0,0.0,112465.19,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[576.0,40.0,9.0,2.0,1.0,112465.19])","[-0.743522153099146,-0.11260220673405569,1.3667198157094562,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.19534321951676728,-1.0020439117270565,0.0,0.0]"
576.0,40.0,9.0,0.0,2.0,1.0,0.0,112465.19,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[576.0,40.0,9.0,2.0,1.0,112465.19])","[-0.743522153099146,-0.11260220673405569,1.3667198157094562,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.19534321951676728,-1.0020439117270565,0.0,0.0]"
576.0,40.0,9.0,0.0,2.0,1.0,0.0,112465.19,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[576.0,40.0,9.0,2.0,1.0,112465.19])","[-0.743522153099146,-0.11260220673405569,1.3667198157094562,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.19534321951676728,-1.0020439117270565,0.0,0.0]"
576.0,40.0,9.0,0.0,2.0,1.0,0.0,112465.19,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[576.0,40.0,9.0,2.0,1.0,112465.19])","[-0.743522153099146,-0.11260220673405569,1.3667198157094562,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.19534321951676728,-1.0020439117270565,0.0,0.0]"
647.0,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,1.0,0.0,0.0,0.0,"[647.0,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,0.0,0.0,0.0]","[-0.02228508658827344,1.0186929850827222,0.6765702918234291,0.7799500810108987,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.5544663698504684,-1.0020439117270565,0.0,0.0]"
647.0,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,1.0,0.0,0.0,0.0,"[647.0,52.0,7.0,130013.12,1.0,1.0,1.0,190806.36,0.0,0.0,0.0]","[-0.02228508658827344,1.0186929850827222,0.6765702918234291,0.7799500810108987,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.5544663698504684,-1.0020439117270565,0.0,0.0]"
686.0,47.0,6.0,0.0,1.0,1.0,0.0,32080.69,1.0,1.0,0.0,0.0,"[686.0,47.0,6.0,0.0,1.0,1.0,0.0,32080.69,1.0,0.0,0.0]","[0.3738873865655861,0.547319988492398,0.3314955298804156,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.1992291985106813,0.9978367626780669,0.0,0.0]"
686.0,47.0,6.0,0.0,1.0,1.0,0.0,32080.69,1.0,1.0,0.0,0.0,"[686.0,47.0,6.0,0.0,1.0,1.0,0.0,32080.69,1.0,0.0,0.0]","[0.3738873865655861,0.547319988492398,0.3314955298804156,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.1992291985106813,0.9978367626780669,0.0,0.0]"
781.0,38.0,2.0,117810.79,1.0,0.0,1.0,65632.33,1.0,0.0,0.0,0.0,"[781.0,38.0,2.0,117810.79,1.0,0.0,1.0,65632.33,0.0,0.0,0.0]","[1.3389228980942185,-0.30115140537018537,-1.0488035178916386,0.5800397783798479,-0.7533367921066616,-1.522181565762243,1.097616608426526,-0.6171494228874397,-1.0020439117270565,0.0,0.0]"
656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,1.0,0.0,0.0,"[656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,0.0,0.0]","[0.06913933029338647,-0.6782498026424446,0.3314955298804156,-0.36908186650796243,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.512341062372852,0.9978367626780669,0.0,0.0]"
656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,1.0,0.0,0.0,"[656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,0.0,0.0]","[0.06913933029338647,-0.6782498026424446,0.3314955298804156,-0.36908186650796243,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.512341062372852,0.9978367626780669,0.0,0.0]"
656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,1.0,0.0,0.0,"[656.0,34.0,6.0,59877.33,1.0,1.0,0.0,14032.62,1.0,0.0,0.0]","[0.06913933029338647,-0.6782498026424446,0.3314955298804156,-0.36908186650796243,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.512341062372852,0.9978367626780669,0.0,0.0]"
698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,1.0,0.0,0.0,0.0,"[698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,0.0,0.0,0.0]","[0.49578660907446603,1.0186929850827222,1.71179457765247,0.40791383164976674,2.2596375296027857,0.6568705569879226,-0.9109521897380475,-1.2560354993325629,-1.0020439117270565,0.0,0.0]"
698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,1.0,0.0,0.0,0.0,"[698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,0.0,0.0,0.0]","[0.49578660907446603,1.0186929850827222,1.71179457765247,0.40791383164976674,2.2596375296027857,0.6568705569879226,-0.9109521897380475,-1.2560354993325629,-1.0020439117270565,0.0,0.0]"
698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,1.0,0.0,0.0,0.0,"[698.0,52.0,10.0,107304.39,3.0,1.0,0.0,28806.32,0.0,0.0,0.0]","[0.49578660907446603,1.0186929850827222,1.71179457765247,0.40791383164976674,2.2596375296027857,0.6568705569879226,-0.9109521897380475,-1.2560354993325629,-1.0020439117270565,0.0,0.0]"
731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,1.0,0.0,0.0,"[731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,0.0,0.0]","[0.8310094709738857,-0.11260220673405569,-0.01357923206259799,1.4567770759499175,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.0151261631793447,0.9978367626780669,0.0,0.0]"
731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,1.0,0.0,0.0,"[731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,0.0,0.0]","[0.8310094709738857,-0.11260220673405569,-0.01357923206259799,1.4567770759499175,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.0151261631793447,0.9978367626780669,0.0,0.0]"
731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,1.0,0.0,0.0,"[731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,0.0,0.0]","[0.8310094709738857,-0.11260220673405569,-0.01357923206259799,1.4567770759499175,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.0151261631793447,0.9978367626780669,0.0,0.0]"
731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,1.0,0.0,0.0,"[731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,0.0,0.0]","[0.8310094709738857,-0.11260220673405569,-0.01357923206259799,1.4567770759499175,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.0151261631793447,0.9978367626780669,0.0,0.0]"
731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,1.0,0.0,0.0,"[731.0,40.0,5.0,171325.98,1.0,1.0,1.0,159718.27,1.0,0.0,0.0]","[0.8310094709738857,-0.11260220673405569,-0.01357923206259799,1.4567770759499175,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.0151261631793447,0.9978367626780669,0.0,0.0]"
749.0,34.0,2.0,0.0,1.0,0.0,0.0,174189.04,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[749.0,34.0,2.0,1.0,174189.04])","[1.0138583047372054,-0.6782498026424446,-1.0488035178916386,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,1.2661762625096769,-1.0020439117270565,0.0,0.0]"
749.0,34.0,2.0,0.0,1.0,0.0,0.0,174189.04,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[749.0,34.0,2.0,1.0,174189.04])","[1.0138583047372054,-0.6782498026424446,-1.0488035178916386,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,1.2661762625096769,-1.0020439117270565,0.0,0.0]"
749.0,34.0,2.0,0.0,1.0,0.0,0.0,174189.04,1.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[749.0,34.0,2.0,1.0,174189.04])","[1.0138583047372054,-0.6782498026424446,-1.0488035178916386,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,1.2661762625096769,-1.0020439117270565,0.0,0.0]"
